Province,Date,count,mosquito,mosquito_lag1,mosquito_lag2,W1_lag1,W2_lag1,W1_lag2,W2_lag2,W3_lag1,W3_lag2,W4_lag1,W4_lag2,W5_lag1,W5_lag2,W6_lag1,W6_lag2,W7_lag1,W7_lag2,W8_lag1,W8_lag2,W9_lag1,W9_lag2,W10_lag1,W10_lag2,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,log_dengue,log_lag_dengue,Unnamed: 0,Unnamed: 0.1,date_x,Dengue,M_cat1,M_cat2,M_cat3,M_cat4,Provincecol_x,Ml_cat1,Ml_cat2,Ml_cat3,Ml_cat4,Ml2_cat1,Ml2_cat2,Ml2_cat3,Ml2_cat4,lag_dengue,date_y,year,Provincecol_y,W1_cat1,W1_cat2,W1_cat3,W1_cat4,W1l_cat1,W1l_cat2,W1l_cat3,W1l_cat4,W1ll_cat1,W1ll_cat2,W1ll_cat3,W1ll_cat4,W2_cat1,W2_cat2,W2_cat3,W2_cat4,W2l_cat1,W2l_cat2,W2l_cat3,W2l_cat4,W2ll_cat1,W2ll_cat2,W2ll_cat3,W2ll_cat4,W3_cat1,W3_cat2,W3_cat3,W3_cat4,W3l_cat1,W3l_cat2,W3l_cat3,W3l_cat4,W3ll_cat1,W3ll_cat2,W3ll_cat3,W3ll_cat4,W4_cat1,W4_cat2,W4_cat3,W4_cat4,W4l_cat1,W4l_cat2,W4l_cat3,W4l_cat4,W4ll_cat1,W4ll_cat2,W4ll_cat3,W4ll_cat4,W5_cat1,W5_cat2,W5_cat3,W5_cat4,W5l_cat1,W5l_cat2,W5l_cat3,W5l_cat4,W5ll_cat1,W5ll_cat2,W5ll_cat3,W5ll_cat4,W6_cat1,W6_cat2,W6_cat3,W6_cat4,W6l_cat1,W6l_cat2,W6l_cat3,W6l_cat4,W6ll_cat1,W6ll_cat2,W6ll_cat3,W6ll_cat4,W7_cat1,W7_cat2,W7_cat3,W7_cat4,W7l_cat1,W7l_cat2,W7l_cat3,W7l_cat4,W7ll_cat1,W7ll_cat2,W7ll_cat3,W7ll_cat4,W8_cat1,W8_cat2,W8_cat3,W8_cat4,W8l_cat1,W8l_cat2,W8l_cat3,W8l_cat4,W8ll_cat1,W8ll_cat2,W8ll_cat3,W8ll_cat4,W9_cat1,W9_cat2,W9_cat3,W9_cat4,W9l_cat1,W9l_cat2,W9l_cat3,W9l_cat4,W9ll_cat1,W9ll_cat2,W9ll_cat3,W9ll_cat4,W10_cat1,W10_cat2,W10_cat3,W10_cat4,W10l_cat1,W10l_cat2,W10l_cat3,W10l_cat4,W10ll_cat1,W10ll_cat2,W10ll_cat3,W10ll_cat4,MD_ord
abra,2015-11-01,0.5849637068950603,0.6058046187814803,0.6573813804110711,1.3123736980834442,1.6882920370077115,-0.6054756148727364,0.05434139878360448,-0.5203427616935827,-0.3097546313910387,-0.23651825097891038,0.45335727376777946,0.36048610175687856,-0.23566829077709417,-0.00965055630522038,0.3718652165772004,-0.09797352043359485,0.8915200813196014,1.0291714362193112,-1.035268882695603,-0.7390517312688556,-0.8035477552087343,-0.5342945090258017,0.3855118020951325,-1.2829160803562099,-0.7934802543932565,-0.5049324161698905,-0.23055748269713208,0.1479209734389113,-1.1015965280107387,-0.9526119476335756,0.3169835773654201,-1.1214067328417985,-1.0061685126528042,-0.068746447006633,3.3452519732597987,3.959252822020736,10,10,2015-11-01,27.36772267374357,False,False,True,False,abra,0.0,0.0,0.0,1.0,False,False,False,True,51.41814562945762,2015-11-01,2015,Abra,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,4
abra,2015-12-01,0.3072280170103272,0.9936651636179324,0.6208673280707226,0.6648024715635178,-0.7927417795412312,-0.4890108514427465,1.6856261720971908,-0.5899398694899127,-0.17357714307395103,-0.29318094498755576,0.2131697372114687,0.4794563675864051,-1.089527315216052,-0.2325795207437128,-0.9018285823893639,0.34900104801014614,0.2705908614337614,0.8512072488044268,-1.0751476035851837,-1.0129064874322988,-0.9729193972283701,-0.7903579055436019,-0.10112775494070353,0.42147505409522273,0.05227069209181126,-0.6947301212630582,-0.7101054046713999,-0.4684542658156626,-1.343235710718705,-0.2795009222146936,-0.25974769359068667,-1.3543551047813374,-1.4883897345888104,0.2326929970063836,2.5010987267171823,3.3452519732597987,11,11,2015-12-01,11.195886548349645,False,False,False,True,abra,0.0,0.0,1.0,0.0,False,False,False,True,27.36772267374357,2015-12-01,2015,Abra,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,4
agusan del norte,2015-01-01,0.34194497824591885,0.5650014763285129,,,3.227907777273205,-0.5785946442191605,0.9490901746505087,-0.42809595258559613,-0.0787018380266665,-0.20211112391065636,-0.18571330541357006,0.04599059903131036,0.827426797115444,0.7137040629135181,3.6408147062795333,0.48968573150910655,1.3888203730290252,1.1107488507104606,-0.6368173532689686,-0.40078760855030593,-0.3779951696687375,-0.13837237980065245,-0.27397925456428807,-0.8683456984571004,2.7264059245282684,-0.9255106189176039,-0.5073963351697269,-0.5552644677369172,0.31338483209919327,3.6172854417746723,1.418649801250643,-0.8182955294698133,-0.6691756459808879,-0.28123604968809585,3.10909243454743,,12,0,2015-01-01,21.400705066472327,False,False,True,False,agusan del norte,0.0,0.0,0.0,0.0,False,False,False,False,,2015-01-01,2015,Agusan del Norte,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,4
agusan del norte,2015-02-01,-0.28296032399473076,-0.5127753540979719,0.5799421749331098,,2.6702649748245255,-0.9039993763840223,3.23320166936425,-0.5632239877965631,-0.4343113654948013,-0.06282605240255726,-0.4773908739401048,-0.16628294325218682,0.2989288234570221,0.8287820611870291,3.1914319976987158,3.6094485470183812,1.3499064745290201,1.3423901349177556,-0.7758941526002155,-0.6149458786383358,-0.6404553311562445,-0.36522765913812805,-0.3031772657951782,-0.24758006214300382,0.07066462246080563,-1.0565913743550195,-0.7075303124322172,0.6533019244545316,-0.6357605681411418,0.20715194749229074,0.8948964436971187,-0.9349178612588191,-1.0362508319349892,-0.17332967624016282,3.0072514072572396,3.10909243454743,13,1,2015-02-01,19.231714688113644,False,True,False,False,agusan del norte,0.0,0.0,1.0,0.0,False,False,False,False,21.400705066472327,2015-02-01,2015,Agusan del Norte,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,4
agusan del norte,2015-03-01,-0.8037147425286054,-0.589259106163794,-0.5010574535689616,0.588006311761365,0.057438991421391715,-1.0333380082764403,2.672675874045935,-0.8866302531062612,-0.6228028885431897,-0.4173614523401006,0.7094771946214767,-0.4610041809731822,-0.6324239099490347,0.3011458678138969,0.13697282377149259,3.161234607676268,0.8367790281551377,1.3039549252591176,-0.8910322103873581,-0.7538513254579841,-1.0025974443757955,-0.6274273423646259,-0.20057257503335044,-0.2772015082577715,-0.3998554564653598,-0.3742401232211953,-0.5054348819322104,0.9246111246831598,-0.7916479118539929,-0.5930541198996858,-0.14103155294819714,-0.6858774532835453,-0.7903576664499441,-0.31773023896030655,2.4596189723956057,3.0072514072572396,14,2,2015-03-01,10.700352533236163,False,True,False,False,agusan del norte,0.0,1.0,0.0,0.0,False,False,True,False,19.231714688113644,2015-03-01,2015,Agusan del Norte,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,4
agusan del norte,2015-04-01,,-1.1866667404815603,-0.5777699094647535,-0.4840168282505643,-0.40547774183651836,-0.36005551919385714,0.04634167598160313,-1.0151745542979251,-0.4324640164679903,-0.605283631997633,0.9759153717368056,0.7382489119028118,-0.7853889916252568,-0.6286881815776423,-0.5797723616224881,0.11471957101823099,-0.17813205523872963,0.7971395779615646,-0.6451613857783292,-0.8688475249662672,-0.7600088031862668,-0.9892100480940839,-0.3378784135145534,-0.1731088255579153,-0.3910872714210145,0.07080277148000919,-0.008672194392932884,0.23832163416221652,0.022067489114574686,-0.5520909818978679,-0.37191352234489233,0.157781415136495,-0.1445330113685996,-0.7306028288248102,2.191984731138112,2.4596189723956057,15,3,2015-04-01,7.9529647206485,True,False,False,False,agusan del norte,0.0,1.0,0.0,0.0,False,True,False,False,10.700352533236163,2015-04-01,2015,Agusan del Norte,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,4
agusan del norte,2015-05-01,,-0.3716082002850549,-1.1769639286071576,-0.5600922733100497,-0.39685124583959386,0.0790725506895802,-0.41896831983677946,-0.34602701657158697,0.03540034543932986,-0.4155196832775342,0.30194736521981375,1.0074673839719517,0.013072511443485512,-0.7814038350662521,-0.5430816476453717,-0.6001614800673257,-0.404329889890686,-0.2052868500950801,0.1877600800737126,-0.6232796307059965,-0.12286329646250331,-0.7468621636999466,-0.730465644958516,-0.31240589835001853,-0.30624610840243527,0.6143462415853136,0.4786667513348112,0.2446574770820216,0.10725429855510635,-0.7494208806469623,-0.6667559267700327,0.5788021188907784,0.3832175131285246,-1.3234788244827673,2.608608740224425,2.191984731138112,16,4,2015-05-01,12.580144194480354,False,True,False,False,agusan del norte,1.0,0.0,0.0,0.0,False,True,False,False,7.9529647206485,2015-05-01,2015,Agusan del Norte,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,4
agusan del norte,2015-06-01,,0.24118029365094487,-0.35946817782987145,-1.1543106587201397,-0.31338106934894183,0.6153920780136554,-0.4102972251714244,0.09040415678242505,0.49438917570945584,0.05093148254562791,0.30816945586996264,0.32646648949634677,0.0966624101065254,0.015755679317189766,-0.7198301885851567,-0.5635661924985328,-0.6931905298913503,-0.4287021730079664,0.6034223754061917,0.2086156166406978,0.39779486161308075,-0.11034899124230792,-1.2942123102465308,-0.7106865014227454,1.1241603709995542,0.30764243947513187,-0.48914057486971024,-0.7457824059574821,0.339960935383297,0.9350839702710361,0.2575417384437457,-0.11006136878026337,0.05056541827927973,-1.290391004783498,2.5425895405720116,2.608608740224425,17,5,2015-06-01,11.71254804313688,False,False,True,False,agusan del norte,0.0,1.0,0.0,0.0,True,False,False,False,12.580144194480354,2015-06-01,2015,Agusan del Norte,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,4
agusan del norte,2015-07-01,-0.7342808200574221,0.520585693813055,0.2551526932024304,-0.3436032925121999,1.0939108281337666,0.3127645105361888,-0.32639551092471597,0.6234298881250971,-0.41711760304414425,0.5085339254983576,-0.6644882968232302,0.3327535079561064,0.32500673146844405,0.0992092744742417,0.7889820922355804,-0.7398550400551686,0.21235497888759666,-0.7140094716471016,-0.07667381915813326,0.6237657864524244,0.0696132323305198,0.40979244029151407,-1.2627501695059304,-1.2826087236644494,0.05462495563294383,0.2231138464103909,0.025943620005451966,0.3766421154910754,0.12653614094235657,-0.3539606199478386,0.29584951208553906,-0.2080076128671079,0.21725619327717993,-1.399845395989716,2.978246141058871,2.5425895405720116,18,6,2015-07-01,18.653317253884662,False,False,True,False,agusan del norte,0.0,0.0,1.0,0.0,False,True,False,False,11.71254804313688,2015-07-01,2015,Agusan del Norte,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,4
agusan del norte,2015-08-01,-0.10937551781677253,0.10403857216213916,0.5353935791168133,0.265913842099519,0.04165851678693049,0.22935934136164599,1.0881720341376302,0.3226609019873638,0.06800244362755584,-0.4002196240817983,0.43778447237253787,-0.6500539742949021,0.11558279533720031,0.32718125262158687,-0.36561613120548203,0.7650330724628498,0.24988556419381752,0.18039671295433263,-0.17337348326798607,-0.05549248121375732,0.23406387302158607,0.0819365144589784,-1.3668268204338485,-1.2506903132208995,0.0380873618907815,0.14940731159157083,0.18155589612813314,0.47819693851108297,0.2077366685459924,-0.07363957380497767,0.5540086319971396,-0.12299619883244793,0.24513473609554415,-1.3302721922089904,3.062853841216921,2.978246141058871,19,7,2015-08-01,20.38850955657161,False,False,True,False,agusan del norte,0.0,0.0,1.0,0.0,False,False,True,False,18.653317253884662,2015-08-01,2015,Agusan del Norte,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,4
agusan del norte,2015-09-01,-0.5259790526438722,-0.7359196424327795,0.11760088674647816,0.5438276420274214,0.025388161463221637,0.1566324003001213,0.030479616871110234,0.23976796404263662,0.21456223988304135,0.0834351052754815,0.5375160034076787,0.4637210632735837,0.19526113894873837,0.118098807713434,-0.11453235619446285,-0.38656223417511093,0.5028071503715845,0.21746562587385973,-0.08944402523418508,-0.15207300445758756,0.2615677599527679,0.2462239463161162,-1.300671904545813,-1.3562763027216245,0.7768789685636215,-0.022521119019855707,-0.6625045506838616,0.6053789364026372,0.37791581835504656,0.02686189967965502,0.6354807947790737,-0.24076969649547064,0.08244569038743102,-1.314184978253158,3.7323464063629617,3.062853841216921,20,8,2015-09-01,40.77701911314321,True,False,False,False,agusan del norte,0.0,0.0,1.0,0.0,False,False,True,False,20.38850955657161,2015-09-01,2015,Agusan del Norte,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,4
agusan del norte,2015-10-01,-0.45654513017268894,-0.37559409639271324,-0.7248689941240075,0.12950424899396457,0.7522413021408181,-0.013011022370794306,0.014125144406144095,0.16748767407995108,-0.5803964240115319,0.2295522139765679,0.6624146048983615,0.5644932975423036,0.3622501127174024,0.19764722608568752,-0.02451310967727061,-0.13613148605401687,0.5826264054387539,0.4672759652809107,-0.205718597794201,-0.06824695348736844,0.10106506986416287,0.27370053704890274,-1.2853750915734636,-1.2891619961783327,0.022225688094734936,0.20003410767759214,0.3856785269015242,0.805942589072188,0.2864171175566807,-0.43981108153303955,0.4504063429208408,0.037258719647941474,0.259759798082645,-1.0519301984651326,3.846694768016545,3.7323464063629617,21,9,2015-10-01,45.8379966626468,False,True,False,False,agusan del norte,1.0,0.0,0.0,0.0,False,False,True,False,40.77701911314321,2015-10-01,2015,Agusan del Norte,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,4
agusan del norte,2015-11-01,-0.5954129751150555,0.6703587596765986,-0.3634659926742688,-0.7059698651902693,0.00978280359108568,0.20658634297470982,0.7447360892060996,-0.0011138867988853397,0.4068103832987746,-0.5630052572597241,0.8593773837788264,0.6906952218346293,0.27246664532654435,0.36436390400341684,-0.44251245518061894,-0.04634636453587702,0.401306745141672,0.5461133452803105,0.06877129923773,-0.18437826750146563,0.2759962777514019,0.11335713765555837,-1.036005478628909,-1.2736433460344916,1.8865792492028812,-0.8544304283160882,-0.5324349980061667,0.18961121894946484,0.7904963226130539,0.5869968914870234,0.7215392884345312,-0.14051626342071288,-0.1476409012534648,-0.5835727752508172,4.011411393641956,3.846694768016545,22,10,2015-11-01,54.224759458967036,False,False,False,True,agusan del norte,0.0,1.0,0.0,0.0,True,False,False,False,45.8379966626468,2015-11-01,2015,Agusan del Norte,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,4
agusan del norte,2015-12-01,-0.7689977812930138,-0.09129889104724868,0.6856145005426709,-0.34756790999187087,1.8440094366299784,-0.8338638742168736,-0.0015608925947745123,0.21713482558387728,-0.4578934466470963,0.4212196670350485,0.2541114856223666,0.8897133166091559,0.7670963884233644,0.2747268394863613,0.4772002300592153,-0.4632585636771284,0.6669389438718752,0.3670241399479153,-0.10674110871771296,0.08977343844833624,-0.12592941984437492,0.28811473528298326,-0.5906595084198453,-1.020657329484062,1.2811595537378802,-1.1045242675300606,-0.2249087165298789,-0.09716636386728106,0.5330747383961092,1.1494460851791297,0.907241677574891,-0.29825027435432366,-0.36887129097452914,-0.4198608638387014,4.199426670903143,4.011411393641956,23,11,2015-12-01,65.64810878498943,False,True,False,False,agusan del norte,0.0,0.0,0.0,1.0,False,True,False,False,54.224759458967036,2015-12-01,2015,Agusan del Norte,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,4
agusan del sur,2015-01-01,-0.4218281689370973,1.1056208396148226,,,2.284162991988578,-0.6738196078363897,0.5054596611502191,-0.7443636283045919,-0.18311317939112515,0.11504356650565718,0.6381464916981768,0.7584960469405182,0.9497086311110599,0.7531794098695934,2.545387783466229,0.5077890338805018,1.342828976179268,1.1664646268898404,-0.37342885581123364,-0.18859303866212315,-0.037427415517969784,0.1964248406503975,-0.48244866752514537,-1.132649676887563,1.7422122410507437,-0.9666454185397908,-0.4791579832530803,0.2892784023213911,0.49232845572063494,3.2140080332711793,1.402013226316876,-0.5485827081628522,-0.31017583671936305,-0.3857617516753635,2.832335794198235,,24,0,2015-01-01,15.985088196296886,False,False,False,True,agusan del sur,0.0,0.0,0.0,0.0,False,False,False,False,,2015-01-01,2015,Agusan del Sur,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,4
agusan del sur,2015-02-01,-0.6648468975862388,-0.1079213598295541,1.1221781131859963,,1.7019753199212364,-0.9445874755946847,2.2845777580964963,-0.6578641291455138,-0.40771573174009895,-0.1669220166817504,0.35198926725843954,0.6661738697277704,0.4745179723305394,0.9508644997657486,2.8302161150635095,2.5168706463552084,1.3336074225247585,1.2969644888490686,-0.5096140162901501,-0.3518818945486293,-0.2862800707570291,-0.024997901031614103,-0.4025673850844851,-0.45907273655037073,0.10547524785036583,-0.9871325924021385,-0.83194562002298,1.1929608214212504,-0.49955202430273654,-0.1291571905883928,0.9743468709409496,-0.6847700025693546,-0.7340971540218774,-0.15592833648194054,2.11371301905861,2.832335794198235,25,1,2015-02-01,7.278924089385187,False,True,False,False,agusan del sur,0.0,0.0,0.0,1.0,False,False,False,False,15.985088196296886,2015-02-01,2015,Agusan del Sur,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,4
agusan del sur,2015-03-01,-0.8037147425286054,-1.0298055180629289,-0.09499285369390294,1.125739589208148,0.09168709625206518,-0.9648023654910378,1.6993801970823421,-0.9269690812923539,-0.7399805469252975,-0.3908461513667297,1.2394471796080366,0.3770305811446728,-0.49876872963099766,0.4764486972039874,-0.1642595279263025,2.8009581871166915,0.9146175646666189,1.2878563716531157,-0.6440680297943518,-0.487899265220743,-0.7045043680156954,-0.2736035827623253,-0.1840262022132555,-0.3780330011833527,-0.37735218532952935,-0.666870604951489,-0.6207880564088927,1.5544361329714906,-0.5517338903466877,-0.15766321681087347,0.3233856580974758,-0.44448234102821466,-0.49116804219566335,-0.3425424185993687,2.507580652246157,2.11371301905861,26,2,2015-03-01,11.275196138459409,True,False,False,False,agusan del sur,0.0,1.0,0.0,0.0,False,False,False,True,7.278924089385187,2015-03-01,2015,Agusan del Sur,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,4
agusan del sur,2015-04-01,,-0.8781977250791223,-1.0196336554245151,-0.08132413906902142,-0.38333811118443234,-0.64879680719388,0.08076684226019952,-0.9470598218342404,-0.5411067159385489,-0.722107352312517,1.5944326463761445,1.273749158696754,-0.5499723951199276,-0.4952509423022692,-0.18979239737362863,-0.18572932573204542,0.2768630567145018,0.8740206046811043,-0.4068385537955769,-0.6221876218143798,-0.46483994697718367,-0.6914128138370638,-0.36147151499359914,-0.15632249422152733,-0.3698481178793244,-0.40611938180747464,0.08282576389341027,1.1940583415790833,0.19312542527995927,-0.3669365904830793,0.2135768028936395,0.10702811464239317,0.13631749406097812,-0.86880564605555,2.0422623938218956,2.507580652246157,27,3,2015-04-01,6.708028082374585,True,False,False,False,agusan del sur,1.0,0.0,0.0,0.0,False,True,False,False,11.275196138459409,2015-04-01,2015,Agusan del Sur,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,4
