,Total,dengue,Reg,t,mosquito,count,region_alt,Region,2015,2010
3062,897.0,0.21156258272427553,ARMM,2014-03-31,50.0,1.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3063,,,ARMM,2014-04-07,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3064,853.0,0.3173438740864133,ARMM,2014-04-14,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3065,,,ARMM,2014-04-21,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3066,,,ARMM,2014-04-28,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3067,969.0,0.5817971024917576,ARMM,2014-05-05,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3068,,,ARMM,2014-05-12,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3069,,,ARMM,2014-05-19,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3070,1332.0,0.6611330710133609,ARMM,2014-05-26,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3071,,,ARMM,2014-06-02,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3072,1526.0,0.7669143623754988,ARMM,2014-06-09,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3073,1726.0,0.7404690395349643,ARMM,2014-06-16,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3074,,,ARMM,2014-06-23,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3075,2212.0,1.137148882142981,ARMM,2014-06-30,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3076,,,ARMM,2014-07-07,16.169999999999998,2.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3077,2733.0,1.2958208191861875,ARMM,2014-07-14,10.843333333333334,3.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3078,,,ARMM,2014-07-21,25.200000000000003,2.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3079,,,ARMM,2014-07-28,26.55333333333333,3.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3080,,,ARMM,2014-08-04,26.2725,4.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3081,,,ARMM,2014-08-11,23.3075,4.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3082,,,ARMM,2014-08-18,24.947499999999998,4.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3083,,,ARMM,2014-08-25,28.570000000000004,3.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3084,,,ARMM,2014-09-01,36.292500000000004,4.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3085,,,ARMM,2014-09-08,39.975,6.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3086,,,ARMM,2014-09-15,39.449999999999996,7.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3087,,,ARMM,2014-09-22,36.529999999999994,5.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3088,,,ARMM,2014-09-29,23.01111111111111,9.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3089,,,ARMM,2014-10-06,34.841249999999995,8.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3090,,,ARMM,2014-10-13,24.248888888888885,9.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3091,,,ARMM,2014-10-20,17.406666666666666,3.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3092,,,ARMM,2014-10-27,13.504,5.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3093,,,ARMM,2014-11-03,21.782000000000004,5.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3094,,,ARMM,2014-11-10,22.6825,4.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3095,,,ARMM,2014-11-17,29.2725,4.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3096,,,ARMM,2014-11-24,23.91,4.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3097,,,ARMM,2014-12-01,58.0,1.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3098,,,ARMM,2014-12-08,23.875,4.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3099,,,ARMM,2014-12-15,28.94,2.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3100,,,ARMM,2014-12-22,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3101,,,ARMM,2014-12-29,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3102,,,ARMM,2015-01-05,70.0,1.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3103,,,ARMM,2015-01-12,59.0,3.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3104,,,ARMM,2015-01-19,71.0,1.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3105,2238.0,0.6875783938538954,ARMM,2015-01-26,74.0,1.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3106,2331.0,0.8462503308971021,ARMM,2015-02-02,59.5,2.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3107,,,ARMM,2015-02-09,38.0,1.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3108,1873.0,0.8726956537376365,ARMM,2015-02-16,49.5,2.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3109,,,ARMM,2015-02-23,23.0,2.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3110,,,ARMM,2015-03-02,9.0,2.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3111,,,ARMM,2015-03-09,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3112,,,ARMM,2015-03-16,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3113,1138.0,0.5817971024917576,ARMM,2015-03-23,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3114,976.0,0.8991409765781709,ARMM,2015-03-30,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3115,1094.0,1.031367590780843,ARMM,2015-04-06,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3116,,,ARMM,2015-04-13,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3117,,,ARMM,2015-04-20,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3118,,,ARMM,2015-04-27,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3119,,,ARMM,2015-05-04,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3120,1064.0,0.6346877481728266,ARMM,2015-05-11,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3121,,,ARMM,2015-05-18,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3122,1197.0,0.7404690395349643,ARMM,2015-05-25,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3123,1557.0,1.084258236461912,ARMM,2015-06-01,80.77,2.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3124,1944.0,0.6611330710133609,ARMM,2015-06-08,36.53285714285715,7.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3125,,,ARMM,2015-06-15,34.03272727272727,11.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3126,2737.0,0.6875783938538954,ARMM,2015-06-22,31.036363636363635,11.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3127,3312.0,1.031367590780843,ARMM,2015-06-29,38.098,10.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3128,4103.0,1.1900395278240499,ARMM,2015-07-06,45.29909090909091,11.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3129,4497.0,0.6611330710133609,ARMM,2015-07-13,40.020833333333336,12.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3130,5404.0,0.7669143623754988,ARMM,2015-07-20,38.02090909090909,11.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3131,,,ARMM,2015-07-27,34.36818181818182,11.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3132,7235.0,0.4760158111296199,ARMM,2015-08-03,35.62583333333333,12.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3133,,,ARMM,2015-08-10,42.193999999999996,10.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3134,7257.0,0.5024611339701543,ARMM,2015-08-17,35.29125,8.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3135,7511.0,0.6611330710133609,ARMM,2015-08-24,37.69363636363636,11.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3136,,,ARMM,2015-08-31,49.03125,8.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3137,8283.0,0.5553517796512232,ARMM,2015-09-07,41.339999999999996,12.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3138,,,ARMM,2015-09-14,31.825454545454544,11.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3139,8345.0,0.44957048828908547,ARMM,2015-09-21,37.73636363636364,11.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3140,,,ARMM,2015-09-28,46.32375,8.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3141,,,ARMM,2015-10-05,44.928888888888885,9.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3142,,,ARMM,2015-10-12,48.04,6.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3143,,,ARMM,2015-10-19,44.783,10.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3144,,,ARMM,2015-10-26,39.5,6.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3145,,,ARMM,2015-11-02,48.807500000000005,8.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3146,,,ARMM,2015-11-09,37.45444444444445,9.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3147,,,ARMM,2015-11-16,28.176666666666666,6.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3148,,,ARMM,2015-11-23,29.611428571428576,7.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3149,,,ARMM,2015-11-30,35.586666666666666,9.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3150,,,ARMM,2015-12-07,42.048,10.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3151,,,ARMM,2015-12-14,11.93,4.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3152,,,ARMM,2015-12-21,5.26,1.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3153,,,ARMM,2015-12-28,68.18,1.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3154,4471.0,0.6346877481728266,ARMM,2016-01-04,31.08833333333334,6.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3155,3071.0,0.7933596852160332,ARMM,2016-01-11,30.472857142857144,7.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3156,3570.0,1.0578129136213776,ARMM,2016-01-18,45.96857142857142,7.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3157,2957.0,0.8462503308971021,ARMM,2016-01-25,30.064999999999998,10.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3158,2520.0,0.8726956537376365,ARMM,2016-02-01,31.809999999999995,9.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3159,1416.0,0.2908985512458788,ARMM,2016-02-08,39.635,6.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3160,254.0,0.07933596852160332,ARMM,2016-02-15,29.46,5.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3161,2300.0,1.1635942049835153,ARMM,2016-02-22,33.230000000000004,7.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3162,2015.0,0.9520316222592398,ARMM,2016-02-29,30.55333333333333,6.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3163,1884.0,0.7140237166944299,ARMM,2016-03-07,27.276,5.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3164,1678.0,0.7404690395349643,ARMM,2016-03-14,33.245999999999995,5.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3165,1279.0,0.5289064568106888,ARMM,2016-03-21,48.57,1.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3166,967.0,0.3437891969269477,ARMM,2016-03-28,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3167,222.0,0.05289064568106888,ARMM,2016-04-04,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3168,1350.0,0.3966798426080166,ARMM,2016-04-11,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3169,1239.0,0.6611330710133609,ARMM,2016-04-18,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3170,1433.0,0.8198050080565676,ARMM,2016-04-25,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3171,1283.0,0.7669143623754988,ARMM,2016-05-02,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3172,1316.0,1.3222661420267219,ARMM,2016-05-09,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3173,1214.0,1.4016021105483252,ARMM,2016-05-16,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3174,1417.0,1.084258236461912,ARMM,2016-05-23,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3175,1745.0,1.084258236461912,ARMM,2016-05-30,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3176,2093.0,1.8511725988374106,ARMM,2016-06-06,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3177,2511.0,2.776758898256116,ARMM,2016-06-13,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3178,2995.0,2.2478524414454273,ARMM,2016-06-20,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3179,3084.0,1.6660553389536696,ARMM,2016-06-27,41.18,1.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3180,3842.0,1.4280474333888598,ARMM,2016-07-04,51.52,1.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3181,4267.0,2.459415024169703,ARMM,2016-07-11,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3182,6481.0,3.0412121266614607,ARMM,2016-07-18,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3183,7677.0,3.252774709385736,ARMM,2016-07-25,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3184,7831.0,2.1156258272427553,ARMM,2016-08-01,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3185,8073.0,2.062735181561686,ARMM,2016-08-08,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3186,7076.0,1.5867193704320663,ARMM,2016-08-15,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3187,8108.0,2.1420711500832894,ARMM,2016-08-22,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3188,6982.0,1.1107035593024464,ARMM,2016-08-29,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3189,5280.0,1.3222661420267219,ARMM,2016-09-05,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3190,3301.0,0.9255862994187053,ARMM,2016-09-12,,0.0,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3191,617.0,0.07933596852160332,ARMM,2016-09-19,,,ARMM,AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),3781387,3256140.0
3192,,,CAR,2012-05-14,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3193,,,CAR,2012-05-21,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3194,,,CAR,2012-05-28,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3195,,,CAR,2012-06-04,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3196,,,CAR,2012-06-11,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3197,,,CAR,2012-06-18,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3198,,,CAR,2012-06-25,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3199,5627.0,17.88611654082506,CAR,2012-07-02,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3200,6437.0,17.131183050465562,CAR,2012-07-09,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3201,,,CAR,2012-07-16,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3202,,,CAR,2012-07-23,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3203,,,CAR,2012-07-30,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3204,6979.0,22.47378928993279,CAR,2012-08-06,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3205,7781.0,16.318177753155332,CAR,2012-08-13,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3206,,,CAR,2012-08-20,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3207,,,CAR,2012-08-27,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3208,,,CAR,2012-09-03,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3209,,,CAR,2012-09-10,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3210,,,CAR,2012-09-17,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3211,,,CAR,2012-09-24,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3212,,,CAR,2012-10-01,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3213,,,CAR,2012-10-08,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3214,,,CAR,2012-10-15,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3215,,,CAR,2012-10-22,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3216,,,CAR,2012-10-29,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3217,,,CAR,2012-11-05,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3218,,,CAR,2012-11-12,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3219,,,CAR,2012-11-19,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3220,,,CAR,2012-11-26,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3221,,,CAR,2012-12-03,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3222,,,CAR,2012-12-10,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3223,,,CAR,2012-12-17,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3224,,,CAR,2012-12-24,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3225,,,CAR,2012-12-31,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3226,,,CAR,2013-01-07,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3227,,,CAR,2013-01-14,0.0,1.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3228,,,CAR,2013-01-21,0.0,1.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3229,,,CAR,2013-01-28,0.0,1.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3230,,,CAR,2013-02-04,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3231,,,CAR,2013-02-11,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3232,,,CAR,2013-02-18,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3233,,,CAR,2013-02-25,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3234,,,CAR,2013-03-04,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3235,,,CAR,2013-03-11,40.0,1.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3236,,,CAR,2013-03-18,0.0,1.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3237,,,CAR,2013-03-25,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3238,,,CAR,2013-04-01,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3239,,,CAR,2013-04-08,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3240,,,CAR,2013-04-15,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3241,,,CAR,2013-04-22,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3242,,,CAR,2013-04-29,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3243,,,CAR,2013-05-06,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3244,,,CAR,2013-05-13,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3245,,,CAR,2013-05-20,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3246,,,CAR,2013-05-27,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3247,,,CAR,2013-06-03,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3248,2558.0,7.491263096644263,CAR,2013-06-10,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3249,3118.0,8.420412007855955,CAR,2013-06-17,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3250,3769.0,16.782752208761178,CAR,2013-06-24,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3251,3733.0,18.69912183813529,CAR,2013-07-01,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3252,2824.0,13.879161861224642,CAR,2013-07-08,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3253,6389.0,22.067286641277672,CAR,2013-07-15,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3254,6346.0,25.377379637469325,CAR,2013-07-22,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
3255,5914.0,22.067286641277672,CAR,2013-07-29,,0.0,CAR,CORDILLERA ADMINISTRATIVE REGION,1722006,1616867.0
